Nest_ID,Día,Pro_On,Pro_Off,N_On,Month_Nest,Temp_On,Temp_Off,Pro_Nocturnal,Attenct_On
M_Polyglottos_ALS101_06,2006-07-07,23.76,9.076923076923077,25,July,33.945753461866786,31.023846153846154,589.0,0.7191283292978208
M_Polyglottos_ALS101_06,2006-07-08,,,0,July,,,611.0,0.0
M_Polyglottos_GL_8_06,2006-03-27,24.071428571428573,5.896551724137931,28,March,31.797589935763586,25.247333333333334,326.0,0.7247311827956989
M_Polyglottos_GL_8_06,2006-03-28,17.258064516129032,7.125,31,March,33.37416668172249,28.5228125,607.0,0.7076719576719577
M_Polyglottos_GL_8_06,2006-03-29,19.566666666666666,6.129032258064516,30,March,33.436611308405276,29.784242424242425,211.33333333333334,0.5846613545816733
M_Polyglottos_GL_8_06,2006-03-30,17.34375,7.090909090909091,32,March,32.837827426790284,28.48939393939394,662.0,0.7133676092544987
M_Polyglottos_GL_8_06,2006-03-31,19.428571428571427,7.931034482758621,28,March,33.22441795790739,30.006551724137932,664.0,0.7282463186077643
M_Polyglottos_GL_8_06,2006-04-01,33.78947368421053,9.1,19,April,32.193358583424555,29.264499999999998,660.0,0.7867647058823529
M_Polyglottos_GL_8_06,2006-04-02,34.375,14.352941176470589,16,April,31.927536971101247,28.851176470588232,605.0,0.6962025316455697
M_Polyglottos_GL_8_06,2006-04-03,66.66666666666667,17.9,9,April,31.619452079854813,27.631999999999998,647.0,0.7863695937090432
M_Polyglottos_GL_8_06,2006-04-04,69.3,9.636363636363637,10,April,30.03964544934241,27.265,411.5,0.8839285714285714
M_Polyglottos_GL_8_06,2006-04-05,66.4,12.0,10,April,33.42153458289579,29.060909090909092,445.0,0.8567741935483871
M_Polyglottos_GL_8_06,2006-04-06,,,0,April,,,480.0,0.0
M_Polyglottos__JU30_06,2006-06-10,15.228571428571428,11.314285714285715,35,June,36.99872735334912,34.84,582.0,0.573735199138859
M_Polyglottos__JU30_06,2006-06-11,14.432432432432432,8.842105263157896,37,June,36.017433202672635,33.28921052631579,493.0,0.6166281755196305
M_Polyglottos__JU30_06,2006-06-12,16.17142857142857,7.305555555555555,35,June,33.53640847445,29.592702702702706,241.0,0.48006785411365566
M_Polyglottos__JU30_06,2006-06-13,19.88235294117647,5.457142857142857,34,June,34.00810257022376,30.068857142857144,592.0,0.7842227378190255
M_Polyglottos__JU30_06,2006-06-14,10.595744680851064,7.5,47,June,34.021389952599804,30.86125,594.0,0.5872641509433962
M_Polyglottos__JU30_06,2006-06-15,8.508771929824562,6.551724137931035,57,June,36.07021949140758,33.75051724137931,574.0,0.5652680652680653
M_Polyglottos__JU30_06,2006-06-16,19.176470588235293,6.428571428571429,34,June,35.764279079008496,33.175,368.0,0.7477064220183486
M_Polyglottos__JU30_06,2006-06-17,23.413793103448278,6.433333333333334,29,June,36.008796800637434,33.777187500000004,119.33333333333333,0.6339869281045751
M_Polyglottos__JU30_06,2006-06-18,37.65,4.571428571428571,20,June,37.269744669139335,35.52761904761905,567.0,0.8911242603550296
M_Polyglottos__JU30_06,2006-06-19,,,0,June,,,769.0,0.0
M_Polyglottos_GL_59_06_AR_GY,2006-05-15,30.32,6.6,25,May,37.406851370800524,28.956923076923076,528.0,0.8212351029252438
M_Polyglottos_GL_59_06_AR_GY,2006-05-16,22.555555555555557,8.714285714285714,27,May,35.87037950918381,25.71142857142857,516.0,0.7181603773584906
M_Polyglottos_GL_59_06_AR_GY,2006-05-17,12.930232558139535,7.136363636363637,43,May,36.099249454082084,28.112954545454546,593.0,0.6472642607683353
M_Polyglottos_GL_59_06_AR_GY,2006-05-18,,,0,May,,37.71,215.0,0.0
M_polyglottos_GL_2_06_YA_RBL,2006-03-23,18.9,6.064516129032258,30,March,30.43458898777105,25.790967741935482,672.0,0.7631224764468372
M_polyglottos_GL_2_06_YA_RBL,2006-03-24,19.0,6.866666666666666,29,March,29.93334419845185,24.316333333333333,683.0,0.7356475300400535
M_polyglottos_GL_2_06_YA_RBL,2006-03-25,18.85185185185185,8.392857142857142,27,March,29.59183800664137,23.698214285714283,715.0,0.6906377204884667
M_polyglottos_GL_2_06_YA_RBL,2006-03-26,14.228571428571428,17.86111111111111,35,March,29.585624758377293,23.56722222222222,680.0,0.43799472295514513
M_polyglottos_GL_2_06_YA_RBL,2006-03-27,13.96875,10.333333333333334,32,March,30.60918881485248,24.95823529411765,438.0,0.5797665369649806
M_polyglottos_GL_2_06_YA_RBL,2006-03-28,14.35483870967742,10.53125,31,March,31.966806429171132,28.578125,436.0,0.5786736020806242
M_polyglottos_GL_2_06_YA_RBL,2006-03-29,,,0,March,,,706.0,0.0
M_Polyglottos_GL47_06_AY_BR,2006-04-27,14.85,4.536585365853658,40,April,32.41433325779129,29.170731707317074,655.0,0.7654639175257731
M_Polyglottos_GL47_06_AY_BR,2006-04-28,19.571428571428573,6.9655172413793105,28,April,33.46094569363488,29.48448275862069,694.0,0.7375504710632571
M_Polyglottos_GL47_06_AY_BR,2006-04-29,13.64102564102564,6.625,39,April,32.81814448048595,28.867,639.0,0.6777070063694267
M_Polyglottos_GL47_06_AY_BR,2006-04-30,17.363636363636363,7.088235294117647,33,April,33.24475656053326,29.140588235294118,628.0,0.7109181141439206
M_Polyglottos_GL47_06_AY_BR,2006-05-01,19.3,7.419354838709677,30,May,33.041175596993035,28.495483870967742,634.0,0.7210460772104608
M_Polyglottos_GL47_06_AY_BR,2006-05-02,16.941176470588236,7.171428571428572,34,May,33.2657117813438,29.316285714285712,609.0,0.7084870848708487
M_Polyglottos_GL47_06_AY_BR,2006-05-03,19.285714285714285,9.793103448275861,28,May,33.75127962588008,29.202068965517242,623.0,0.6758448060075094
M_Polyglottos_GL47_06_AY_BR,2006-05-04,27.047619047619047,11.909090909090908,21,May,33.64292518554144,29.013181818181817,609.0,0.6995073891625616
M_Polyglottos_GL47_06_AY_BR,2006-05-05,,,0,May,,,612.0,0.0
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,11.208333333333334,5.877551020408164,48,April,30.511468319740953,28.284285714285716,542.0,0.6617466174661747
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,15.805555555555555,7.135135135135135,36,May,29.949333891790136,27.122162162162162,607.0,0.6930572472594397
M_Polyglottos_GL53_06_AR_RPK,2006-05-02,25.32,7.730769230769231,25,May,29.538155880589912,26.611923076923077,608.0,0.7728937728937729
M_Polyglottos_GL53_06_AR_RPK,2006-05-03,38.94117647058823,9.777777777777779,17,May,30.33380184030942,27.015,603.0,0.8213399503722084
M_Polyglottos_GL53_06_AR_RPK,2006-05-04,32.55,9.380952380952381,20,May,32.522351961790584,29.984761904761907,597.0,0.7987730061349694
M_Polyglottos_GL53_06_AR_RPK,2006-05-05,24.533333333333335,8.379310344827585,30,May,31.374358522948498,29.336129032258064,589.0,0.7479674796747967
M_Polyglottos_GL53_06_AR_RPK,2006-05-06,18.555555555555557,9.363636363636363,9,May,29.9048105718098,28.744545454545456,278.0,0.6549019607843137
M_Polyglottos_GL57_06,2006-05-13,16.352941176470587,7.885714285714286,34,May,31.805173324861972,27.25657142857143,607.0,0.6813725490196079
M_Polyglottos_GL57_06,2006-05-14,23.03846153846154,9.11111111111111,26,May,32.7419405928023,27.543333333333333,599.0,0.725181598062954
M_Polyglottos_GL57_06,2006-05-15,18.7,9.193548387096774,30,May,32.68747383848629,27.54612903225806,588.0,0.6686531585220501
M_Polyglottos_GL57_06,2006-05-16,16.58823529411765,7.3428571428571425,34,May,29.15849652771157,23.298,614.0,0.7006211180124223
M_Polyglottos_GL57_06,2006-05-17,19.464285714285715,10.068965517241379,28,May,32.078194042338886,25.45586206896552,624.0,0.6558363417569194
M_Polyglottos_GL57_06,2006-05-18,20.68,12.153846153846153,25,May,32.71726929306917,26.75923076923077,603.0,0.6328029375764994
M_Polyglottos_GL57_06,2006-05-19,14.290322580645162,11.71875,31,May,33.49574529431558,29.22375,621.0,0.5482673267326733
M_Polyglottos_GL57_06,2006-05-20,40.833333333333336,10.421052631578947,18,May,32.27711947687041,27.486315789473686,586.0,0.7954545454545454
M_Polyglottos_GL57_06,2006-05-21,40.25,13.625,16,May,30.304300631172993,25.795625,508.0,0.7657550535077289
M_Polyglottos_GL57_06,2006-05-22,,,0,May,,,574.0,0.0
M_polyglottos_GL63_06,2006-05-15,16.666666666666668,11.714285714285714,27,May,32.38978401563888,29.215714285714284,673.0,0.5944517833553501
M_polyglottos_GL63_06,2006-05-16,18.074074074074073,9.642857142857142,27,May,29.017431775468918,24.4875,660.0,0.6532797858099063
M_polyglottos_GL63_06,2006-05-17,26.428571428571427,10.590909090909092,21,May,32.35180619981256,27.907727272727275,645.0,0.7189119170984456
M_polyglottos_GL63_06,2006-05-18,24.47826086956522,11.291666666666666,23,May,32.15709117720038,27.497916666666665,640.0,0.6916461916461917
M_polyglottos_GL63_06,2006-05-19,24.714285714285715,12.954545454545455,21,May,33.69755696189216,29.366363636363634,636.0,0.6553030303030303
M_polyglottos_GL63_06,2006-05-20,52.833333333333336,14.76923076923077,12,May,32.40462191588977,27.52846153846154,612.0,0.7875776397515528
M_polyglottos_GL63_06,2006-05-21,38.470588235294116,11.38888888888889,17,May,31.307354322162638,27.74888888888889,586.0,0.7917675544794189
M_polyglottos_GL63_06,2006-05-22,15.777777777777779,16.0,9,May,29.48412949413482,25.796999999999997,466.0,0.49477351916376305
M_polyglottos_GL93_06_Control_AR_GY,2006-06-10,63.18181818181818,14.833333333333334,11,June,32.17644600350367,29.885,565.0,0.8128654970760234
M_polyglottos_GL93_06_Control_AR_GY,2006-06-11,33.25,10.476190476190476,20,June,34.43659641733187,31.887142857142855,563.0,0.758266818700114
M_polyglottos_GL93_06_Control_AR_GY,2006-06-12,36.833333333333336,9.842105263157896,18,June,32.87334302390108,29.0605,353.5,0.7874109263657957
M_polyglottos_GL93_06_Control_AR_GY,2006-06-13,42.22222222222222,6.0,18,June,30.79079095327559,28.63105263157895,437.0,0.8786127167630058
M_polyglottos_GL93_06_Control_AR_GY,2006-06-14,32.25,7.294117647058823,16,June,33.82940792508615,31.84705882352941,582.0,0.8125984251968504
M_polyglottos_GL93_06_Control_AR_GY,2006-06-15,67.0909090909091,8.35,22,June,36.17011824944316,34.069545454545455,,1.1855421686746987
M_polyglottos_GL93_06_Control_AR_GY,2006-06-16,44.125,10.470588235294118,16,June,35.57427351473512,33.456315789473685,228.33333333333334,0.6821256038647343
M_polyglottos_GL93_06_Control_AR_GY,2006-06-17,32.6,10.19047619047619,20,June,35.63242671469595,33.30952380952381,445.0,0.7643610785463072
M_polyglottos_GL93_06_Control_AR_GY,2006-06-18,23.333333333333332,8.964285714285714,27,June,35.28645075560545,33.00964285714286,562.0,0.7183580387685291
M_polyglottos_GL93_06_Control_AR_GY,2006-06-19,52.15384615384615,14.357142857142858,13,June,36.44212977540402,33.369285714285716,556.0,0.7920560747663551
M_polyglottos_GL93_06_Control_AR_GY,2006-06-20,,,0,June,,,574.0,0.0
M_Polyglottos_JU_21_06,2006-05-11,23.76,9.038461538461538,25,May,37.28093985886057,27.801923076923078,587.0,0.7315270935960592
M_Polyglottos_JU_21_06,2006-05-12,15.852941176470589,9.085714285714285,34,May,37.04656663002285,28.30542857142857,597.0,0.6493975903614457
M_Polyglottos_JU_21_06,2006-05-13,15.933333333333334,10.806451612903226,30,May,37.69664762156142,29.43064516129032,577.0,0.6035353535353535
M_Polyglottos_JU_21_06,2006-05-14,18.53846153846154,13.88888888888889,26,May,37.41475535103142,29.453333333333333,624.0,0.5800240673886883
M_Polyglottos_JU_21_06,2006-05-15,16.517241379310345,12.7,29,May,37.700204170294434,30.46833333333333,588.0,0.5702380952380952
M_Polyglottos_JU_21_06,2006-05-16,17.166666666666668,9.774193548387096,30,May,35.61301994989616,24.79774193548387,629.0,0.6535532994923858
M_Polyglottos_JU_21_06,2006-05-17,17.466666666666665,10.741935483870968,30,May,36.966279689834,27.806774193548385,571.0,0.6305655836341757
M_Polyglottos_JU_21_06,2006-05-18,,,0,May,,,580.0,0.0
M_Polyglottos_GL97_06_AR_YBL,2006-06-14,17.25,9.212121212121213,32,June,31.93720888141643,29.262727272727272,573.0,0.6524822695035462
M_Polyglottos_GL97_06_AR_YBL,2006-06-15,19.03448275862069,10.766666666666667,29,June,33.17253322181155,30.572333333333333,560.0,0.6366782006920415
M_Polyglottos_GL97_06_AR_YBL,2006-06-16,21.12,13.23076923076923,25,June,33.202040548076255,30.505,576.0,0.6089965397923875
M_Polyglottos_GL97_06_AR_YBL,2006-06-17,19.72,14.307692307692308,25,June,34.11030244140215,31.27346153846154,569.0,0.5752625437572929
M_Polyglottos_GL97_06_AR_YBL,2006-06-18,23.333333333333332,12.0,24,June,33.18184776299321,30.1152,580.0,0.6549707602339181
M_Polyglottos_GL97_06_AR_YBL,2006-06-19,16.296296296296298,15.535714285714286,27,June,35.36377027271634,32.99142857142857,567.0,0.5134189031505251
M_Polyglottos_GL97_06_AR_YBL,2006-06-20,29.894736842105264,14.8,19,June,35.50029158123499,32.446999999999996,580.0,0.6666666666666666
M_Polyglottos_GL97_06_AR_YBL,2006-06-21,37.86666666666667,19.1875,15,June,35.405658235353414,32.7525,578.0,0.6778042959427207
M_Polyglottos_GL97_06_AR_YBL,2006-06-22,28.944444444444443,17.57894736842105,18,June,35.2958506373762,32.98210526315789,564.0,0.6172985781990521
M_Polyglottos_GL97_06_AR_YBL,2006-06-23,22.82608695652174,15.166666666666666,23,June,35.21753339138602,33.04625,600.0,0.5979498861047836
M_Polyglottos_GL97_06_AR_YBL,2006-06-24,19.095238095238095,17.09090909090909,21,June,34.61810587944079,32.11318181818182,614.0,0.5276315789473685
M_Polyglottos_GL97_06_AR_YBL,2006-06-25,,,0,June,,,434.0,0.0
M_polyglottos_JU2_06_Control,2006-04-10,33.529411764705884,13.722222222222221,17,April,29.92564412744369,26.67388888888889,622.0,0.7289002557544757
M_polyglottos_JU2_06_Control,2006-04-11,32.68421052631579,9.4,19,April,32.303140483829395,29.883499999999998,625.0,0.7870722433460076
M_polyglottos_JU2_06_Control,2006-04-12,24.5,8.52,24,April,33.77134707465519,31.6684,641.0,0.7414880201765448
M_polyglottos_JU2_06_Control,2006-04-13,23.12,8.538461538461538,25,April,34.252591859977116,32.339615384615385,639.0,0.7400768245838668
M_polyglottos_JU2_06_Control,2006-04-14,,,0,April,,,391.0,0.0
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-17,43.92307692307692,15.714285714285714,13,April,29.640383526708003,26.170714285714286,30.0,0.7503285151116952
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-18,18.964285714285715,9.344827586206897,28,April,29.459929130650846,27.849655172413794,634.0,0.6816431322207959
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-19,25.09090909090909,10.478260869565217,22,April,31.123303150085828,29.501739130434782,650.0,0.7131782945736435
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-20,40.22222222222222,9.055555555555555,18,April,31.227140189264382,29.38473684210526,648.0,0.8162344983089064
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-21,49.84615384615385,9.785714285714286,13,April,30.64958293455554,27.739285714285717,541.0,0.84375
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-22,24.541666666666668,8.16,24,April,27.517688046352475,25.7452,645.0,0.7570694087403599
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-23,28.37037037037037,9.407407407407407,27,April,30.94738206877626,29.095714285714283,469.0,0.7422480620155039
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-24,40.6,11.5,15,April,30.848069647790922,28.931874999999998,588.0,0.7909090909090909
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-25,32.94117647058823,10.722222222222221,17,April,31.767358592398804,29.979444444444443,690.0,0.7537012113055181
M_polyglottos_JU10_06_Control_AB_RPK,2006-04-26,,,0,April,,,228.0,0.0
M_polyglottos_JU35_06_ABL_BW,2006-06-21,20.82758620689655,8.833333333333334,29,June,36.387448155408215,33.59733333333333,559.0,0.7023255813953488
M_polyglottos_JU35_06_ABL_BW,2006-06-22,19.93103448275862,13.366666666666667,29,June,34.605952697858655,31.22733333333333,459.0,0.6008316008316008
M_polyglottos_JU35_06_ABL_BW,2006-06-23,28.272727272727273,10.26086956521739,22,June,35.38089821022119,32.28434782608696,571.0,0.7387173396674585
M_polyglottos_JU35_06_ABL_BW,2006-06-24,15.969696969696969,9.705882352941176,33,June,33.05049105389396,29.636285714285712,375.0,0.6349397590361445
M_polyglottos_JU35_06_ABL_BW,2006-06-25,16.636363636363637,9.882352941176471,33,June,32.64350787344696,29.11441176470588,400.0,0.6267123287671232
M_polyglottos_JU35_06_ABL_BW,2006-06-26,27.0,13.0,22,June,33.22684421727815,30.627391304347825,564.0,0.6719457013574661
M_polyglottos_JU35_06_ABL_BW,2006-06-27,33.95652173913044,10.761904761904763,23,June,33.83994215737213,31.110416666666666,541.0,0.7567829457364341
M_polyglottos_JU35_06_ABL_BW,2006-06-28,31.0,,2,June,29.466875,26.97,262.0,2.3846153846153846
M_polyglottos_JU40_06ABL_YW,2006-06-23,11.038461538461538,5.849056603773585,52,June,37.37092637464918,34.454339622641506,552.0,0.6545039908779932
M_polyglottos_JU40_06ABL_YW,2006-06-24,9.625,6.087719298245614,56,June,36.22176085451663,33.16561403508772,552.0,0.616
M_polyglottos_JU40_06ABL_YW,2006-06-25,13.733333333333333,5.869565217391305,45,June,35.82671848546185,31.94695652173913,552.0,0.7022727272727273
M_polyglottos_JU40_06ABL_YW,2006-06-26,14.066666666666666,5.456521739130435,45,June,35.83258104838649,31.98695652173913,557.0,0.7234285714285714
M_polyglottos_JU40_06ABL_YW,2006-06-27,18.38235294117647,7.142857142857143,34,June,36.09137434638394,31.709714285714284,561.0,0.7242178447276941
M_polyglottos_JU40_06ABL_YW,2006-06-28,16.25,8.108108108108109,36,June,36.60439982402692,32.90432432432433,559.0,0.6670467502850627
M_polyglottos_JU40_06ABL_YW,2006-06-29,16.484848484848484,9.529411764705882,33,June,37.46277162877349,34.22382352941176,567.0,0.6377491207502931
M_polyglottos_JU40_06ABL_YW,2006-06-30,19.032258064516128,9.59375,31,June,37.06113276706015,33.8265625,564.0,0.6614349775784754
M_polyglottos_JU40_06ABL_YW,2006-07-01,10.955555555555556,8.41304347826087,45,July,36.92831795402822,33.64521739130435,541.0,0.5699421965317919
M_polyglottos_JU40_06ABL_YW,2006-07-02,14.771428571428572,10.444444444444445,35,July,36.04928251045268,32.162499999999994,558.0,0.5822072072072072
M_polyglottos_JU40_06ABL_YW,2006-07-03,,,0,July,,30.75,274.5,0.0
M_polyglottos_JU51_06,2006-07-01,48.0,13.066666666666666,14,July,34.88447427467626,32.443333333333335,572.0,0.7868852459016393
M_polyglottos_JU51_06,2006-07-02,31.958333333333332,9.916666666666666,24,July,34.35423857142228,31.3144,581.0,0.7631840796019901
M_polyglottos_JU51_06,2006-07-03,48.04545454545455,10.6,22,July,35.31589265820756,33.591818181818184,,0.8980458793542906
M_polyglottos_JU51_06,2006-07-04,36.63157894736842,10.55,19,July,35.63435662278124,33.6685,554.0,0.7741935483870968
M_polyglottos_JU51_06,2006-07-05,37.31578947368421,9.4,19,July,36.61584031993601,34.36571428571429,229.0,0.6784688995215311
M_polyglottos_JU51_06,2006-07-06,,,0,July,,,620.0,0.0
M_Polyglottos_MH26_06_Scienlibrarybands,2006-06-29,13.695652173913043,4.8936170212765955,46,June,34.98943032759239,33.01446808510639,571.0,0.7394366197183099
M_Polyglottos_MH26_06_Scienlibrarybands,2006-06-30,13.547619047619047,7.023255813953488,42,June,35.859983411486574,34.08744186046511,529.0,0.6670574443141852
M_Polyglottos_MH26_06_Scienlibrarybands,2006-07-01,22.814814814814813,8.464285714285714,27,July,35.1245831211052,32.6175,622.0,0.7421686746987952
M_Polyglottos_MH26_06_Scienlibrarybands,2006-07-02,,,0,July,,,595.0,0.0
M_polyglottos_JU54_06_Control,2006-07-16,13.1,8.857142857142858,40,July,38.22884154441262,34.23340909090909,166.25,0.4966824644549763
M_polyglottos_JU54_06_Control,2006-07-17,16.789473684210527,8.394736842105264,38,July,37.18621608673652,31.958999999999996,223.0,0.660455486542443
M_polyglottos_JU54_06_Control,2006-07-18,14.6,9.25,35,July,37.28643677210714,32.61666666666667,433.0,0.6119760479041916
M_polyglottos_JU54_06_Control,2006-07-19,12.627906976744185,7.636363636363637,43,July,38.06333054826811,34.550666666666665,297.5,0.4822380106571936
M_polyglottos_JU54_06_Control,2006-07-20,18.806451612903224,8.84375,31,July,37.528313630488405,33.3896875,555.0,0.6802800466744457
M_polyglottos_JU54_06_Control,2006-07-21,17.4375,8.575757575757576,32,July,37.4653803718449,32.7569696969697,598.0,0.672289156626506
M_polyglottos_JU54_06_Control,2006-07-22,11.534883720930232,7.704545454545454,43,July,36.686797907312084,32.20545454545454,601.0,0.5968712394705175
M_polyglottos_JU54_06_Control,2006-07-23,18.0,8.151515151515152,32,July,36.31173446915639,30.516060606060606,599.0,0.6931407942238267
M_polyglottos_JU54_06_Control,2006-07-24,,,0,July,,,575.0,0.0
M_Polyglottos_MH29_06,2006-07-12,,,0,July,,29.810000000000002,104.0,0.0
M_Polyglottos_MH29_06,2006-07-13,14.153846153846153,7.675,39,July,34.13580354436677,31.14170731707317,215.0,0.5192850423330198
M_Polyglottos_MH29_06,2006-07-14,20.1,11.03225806451613,30,July,35.6432894155552,32.58741935483871,489.0,0.6547231270358306
M_Polyglottos_MH29_06,2006-07-15,16.77777777777778,12.8,27,July,35.30250114835951,31.839032258064517,144.25,0.4415204678362573
M_Polyglottos_MH29_06,2006-07-16,27.04,6.961538461538462,25,July,34.95254253884047,31.735384615384614,576.0,0.8284313725490197
M_Polyglottos_MH29_06,2006-07-17,28.043478260869566,7.75,23,July,35.00317189339026,30.313333333333333,359.0,0.7865853658536586
M_Polyglottos_SD39_06,2006-03-26,,10.0,0,March,,22.886666666666667,34.0,0.0
M_Polyglottos_SD39_06,2006-03-27,22.517241379310345,10.724137931034482,29,March,29.75407268084081,23.3,69.8,0.5054179566563467
M_Polyglottos_SD39_06,2006-03-28,19.321428571428573,11.866666666666667,28,March,32.832870289473455,26.833030303030302,95.83333333333333,0.44821872410936203
M_Polyglottos_SD39_06,2006-03-29,17.714285714285715,7.827586206896552,28,March,33.470088776835226,28.639354838709675,198.0,0.44206773618538325
M_Polyglottos_SD39_06,2006-03-30,23.03448275862069,8.206896551724139,29,March,33.57412759213756,28.673333333333332,436.0,0.7252985884907709
M_Polyglottos_SD39_06,2006-03-31,19.11111111111111,8.607142857142858,27,March,34.66950241194747,29.782142857142855,777.0,0.6944818304172274
M_Polyglottos_SD39_06,2006-04-01,13.466666666666667,8.838709677419354,30,April,34.895573573467594,30.680625,349.5,0.38476190476190475
M_Polyglottos_SD39_06,2006-04-02,13.514285714285714,7.833333333333333,35,April,35.6855968736636,31.593783783783785,361.0,0.4215686274509804
M_Polyglottos_SD39_06,2006-04-03,14.6,8.483870967741936,30,April,35.638148303087924,31.510322580645163,689.0,0.6366279069767442
M_Polyglottos_SD39_06,2006-04-04,15.966666666666667,9.548387096774194,30,April,34.98049502463207,29.320967741935487,712.0,0.6286089238845144
M_Polyglottos_SD39_06,2006-04-05,,,0,April,,,654.0,0.0
M_polyglottos_SD264_05_Control,2005-06-11,13.463414634146341,7.190476190476191,41,June,30.838629439763213,27.74309523809524,583.0,0.6571428571428571
M_polyglottos_SD264_05_Control,2005-06-12,17.52777777777778,6.702702702702703,36,June,31.182840400946628,28.04432432432433,553.0,0.7244546498277842
M_polyglottos_SD264_05_Control,2005-06-13,15.05,6.585365853658536,40,June,33.61898227589191,29.836904761904766,252.5,0.5399103139013453
M_polyglottos_SD264_05_Control,2005-06-14,15.82857142857143,8.38888888888889,35,June,34.78373528369543,31.727222222222224,569.0,0.6690821256038647
M_polyglottos_SD264_05_Control,2005-06-15,,,0,June,,,594.0,0.0
Mimus_polyglottos__JU1_06,2006-04-05,13.757575757575758,10.176470588235293,33,April,30.59494570797696,26.49970588235294,598.0,0.5754119138149556
Mimus_polyglottos__JU1_06,2006-04-06,13.625,10.878787878787879,32,April,31.925656795062622,28.925454545454546,636.0,0.5611325611325612
Mimus_polyglottos__JU1_06,2006-04-07,13.147058823529411,10.17142857142857,34,April,31.516337810065753,28.53742857142857,647.0,0.5665399239543726
Mimus_polyglottos__JU1_06,2006-04-08,12.64516129032258,12.125,31,April,32.20683549242434,29.1153125,637.0,0.5362517099863201
Mimus_polyglottos__JU1_06,2006-04-09,24.47826086956522,10.0,23,April,26.046536637602838,20.889200000000002,321.0,0.4743049705139006
Mimus_polyglottos__JU1_06,2006-04-10,20.40740740740741,9.071428571428571,27,April,27.23024038192982,22.763214285714287,638.0,0.68875
Mimus_polyglottos__JU1_06,2006-04-11,,,0,April,,19.38,309.5,0.0
Mimus_polyglottos__JU45_06,2006-06-28,64.27272727272727,11.5,11,June,33.95290151341411,31.548333333333332,613.0,0.8518072289156626
Mimus_polyglottos__JU45_06,2006-06-29,76.11111111111111,16.9,9,June,34.628405883813414,32.357,596.0,0.8253012048192772
Mimus_polyglottos__JU45_06,2006-06-30,96.71428571428571,16.375,7,June,34.591725354420426,32.598749999999995,632.0,0.8515723270440252
Mimus_polyglottos__JU45_06,2006-07-01,57.75,13.615384615384615,12,July,34.32194652678409,32.41692307692308,571.0,0.8011560693641618
Mimus_polyglottos__JU45_06,2006-07-02,,,0,July,,,561.0,0.0
Mimus_polyglottos__JU12_06,2006-04-17,32.90909090909091,4.0,22,April,27.917855130771294,26.101739130434783,639.0,0.8916256157635468
Mimus_polyglottos__JU12_06,2006-04-18,14.390243902439025,5.357142857142857,41,April,29.289251056552164,27.265000000000004,615.0,0.7301980198019802
Mimus_polyglottos__JU12_06,2006-04-19,18.21875,6.757575757575758,32,April,31.42373321316641,29.16939393939394,631.0,0.7351828499369483
Mimus_polyglottos__JU12_06,2006-04-20,40.1764705882353,7.611111111111111,17,April,30.70986546629694,27.58555555555556,635.0,0.8411330049261084
Mimus_polyglottos__JU12_06,2006-04-21,16.235294117647058,7.485714285714286,34,April,31.53043086192672,27.877428571428574,609.0,0.6874221668742216
Mimus_polyglottos__JU12_06,2006-04-22,19.875,5.515151515151516,32,April,28.23991683389376,24.856969696969696,628.0,0.7813267813267813
Mimus_polyglottos__JU12_06,2006-04-23,19.516129032258064,6.71875,31,April,30.96479018012515,28.103437500000002,627.0,0.7423312883435583
Mimus_polyglottos__JU12_06,2006-04-24,18.696969696969695,6.411764705882353,33,April,30.92574566201307,27.449411764705882,600.0,0.7487864077669902
Mimus_polyglottos__JU12_06,2006-04-25,,,0,April,,,608.0,0.0
Mimus_polyglottos__JU50_06,2006-07-01,28.208333333333332,7.48,24,July,34.954235510434664,32.722,557.0,0.7927400468384075
Mimus_polyglottos__JU50_06,2006-07-02,24.26923076923077,8.592592592592593,26,July,34.66541347147526,31.69185185185185,584.0,0.7371495327102804
Mimus_polyglottos__JU50_06,2006-07-03,27.90909090909091,8.91304347826087,22,July,35.88470989365973,33.01608695652174,619.0,0.7570900123304563
Mimus_polyglottos__JU50_06,2006-07-04,,,0,July,,,591.0,0.0
Mimus_polyglottos__MH14_06,2006-06-02,20.321428571428573,16.0,28,June,32.51536369266726,29.998620689655173,386.0,0.5567514677103719
Mimus_polyglottos__MH14_06,2006-06-03,29.857142857142858,11.090909090909092,21,June,31.456198401356254,28.359545454545454,577.0,0.729918509895227
Mimus_polyglottos__MH14_06,2006-06-04,22.375,12.24,24,June,33.59922384382397,30.667600000000004,580.0,0.6556776556776557
Mimus_polyglottos__MH14_06,2006-06-05,23.916666666666668,10.76,24,June,34.61191375369694,32.0892,613.0,0.6874251497005988
