Nest_ID,Día,Month_Nest,Pro_On,Pro_Off,Pro_Nocturnal,N_On,Temp_On,Temp_Off,Ambient_On,Ambient_Off,Ambient_Daily,Rainfall_sum,RH_avg,Soil_avg,Temp60_avg,Temp2m_avg,Temp10m_avg,Dew_avg,First_Off_Time,Last_Off_End,Nocturnal_Start,First_Off_Time_Hour,Last_Off_End_Hour,Nocturnal_Start_Hour,Attenct_On
M_Polyglottos__ALS44_06_Control_BA_BB,2006-05-30,May,35.05555555555556,12.210526315789474,288.4916666666667,18.0,34.93257329455051,32.63315789473684,28.946362997538344,28.380097635644276,28.399135702073817,0.0,66.72191689158797,26.239148672964486,26.996355713000476,25.933221434997773,26.004287561853378,16.509488866396783,2006-05-30 06:25:00,2006-05-30 20:48:00,2006-05-30 20:48:00,6.416666666666667,20.8,20.8,0.43819951619810416
M_Polyglottos__ALS44_06_Control_BA_BB,2006-05-31,May,39.705882352941174,12.833333333333334,239.5,17.0,34.747755780105074,32.47111111111111,29.402929175873204,28.9042004646588,28.93455287903526,0.0,64.08814211203685,26.638364864864883,27.135425184583106,26.147573291336478,26.06875143940935,18.2451088870826,2006-05-31 06:19:00,2006-05-31 21:25:00,2006-05-31 21:25:00,6.316666666666666,21.416666666666668,21.416666666666668,0.48736462093862815
M_Polyglottos__JU30_06,2006-06-09,June,,,197.98333333333332,0.0,,,,,25.9557461406518,0.0,86.83666666666667,27.280769230769256,24.590769230769254,24.397435897435926,25.02076923076925,21.99692307692311,,,2006-06-09 20:42:00,,,20.7,0.0
M_Polyglottos__JU30_06,2006-06-10,June,15.228571428571428,11.277777777777779,250.49166666666667,35.0,36.99872735334912,34.84,31.476872503164884,31.31424538964122,31.239002112544576,0.0,52.78442963885429,28.27150700897278,30.84223345148005,29.96346425264236,30.225152505029243,17.880920075358453,2006-06-10 06:24:00,2006-06-10 22:03:00,2006-06-10 22:03:00,6.4,22.05,22.05,0.37014317295339066
M_Polyglottos__JU30_06,2006-06-11,June,14.432432432432432,8.842105263157896,284.9916666666667,37.0,36.017433202672635,33.2892105263158,28.847322319226745,28.709780719964286,28.67234755540092,0.0098425196850393,69.7137731208186,27.927174144037803,27.650704840613958,26.6588435655254,26.931706021251504,18.993933884297544,2006-06-11 06:16:00,2006-06-11 20:46:00,2006-06-11 20:46:00,6.266666666666667,20.766666666666666,20.766666666666666,0.3708376254354796
M_Polyglottos__JU30_06,2006-06-12,June,16.17142857142857,9.81081081081081,170.32777777777778,35.0,33.53640847445,29.592702702702706,23.613699059792424,23.59568683115111,23.58331084349043,3.039370078740155,84.01143645047763,26.173305067873322,23.120246661639037,22.56896136752139,22.946768049271018,19.65785092006035,2006-06-12 00:32:00,2006-06-12 20:17:00,2006-06-12 20:17:00,0.5333333333333333,20.283333333333335,20.283333333333335,0.3930601048623248
M_Polyglottos__JU30_06,2006-06-13,June,19.88235294117647,5.457142857142857,286.4916666666667,34.0,34.00810257022376,30.068857142857137,23.323390407375342,23.310551360544213,23.29882176401531,2.9751968503936976,80.37082804519424,24.480683885363483,23.455386924108772,23.022081424444114,23.358498452251997,20.542033599030106,2006-06-13 06:09:00,2006-06-13 20:36:00,2006-06-13 20:36:00,6.15,20.6,20.6,0.46944987789210524
M_Polyglottos__JU30_06,2006-06-14,June,10.595744680851064,7.5,290.9916666666667,47.0,34.021389952599804,30.861250000000002,28.207535506582257,28.201365552928294,28.12550864748725,0.0098425196850393,70.01670645686382,26.285506285042526,28.639712018448204,27.75019908663413,27.886936516549127,21.770154684391414,2006-06-14 06:30:00,2006-06-14 20:48:00,2006-06-14 20:48:00,6.5,20.8,20.8,0.3458373360802787
M_Polyglottos__JU30_06,2006-06-15,June,8.508771929824562,6.551724137931035,287.4916666666667,57.0,36.07021949140758,33.75051724137931,29.643035384378265,29.556464589945286,29.519741110143208,0.0,67.11666192508298,27.312388420809505,29.477150308202965,28.463046224362046,28.624269613743323,21.42920918894605,2006-06-15 06:22:00,2006-06-15 20:47:00,2006-06-15 20:47:00,6.366666666666666,20.783333333333335,20.783333333333335,0.3368094538131228
M_Polyglottos__JU30_06,2006-06-16,June,19.176470588235293,6.472222222222222,184.99444444444444,34.0,35.764279079008496,33.175000000000004,28.666267938633787,28.47411562520631,28.425512132068093,0.0,65.10784114749868,27.766283966095635,27.554613498928592,26.66876492152179,26.953872639763077,19.075222097876235,2006-06-16 06:09:00,2006-06-16 23:48:00,2006-06-16 20:46:00,6.15,23.8,20.766666666666666,0.4527830183219713
M_Polyglottos__JU30_06,2006-06-17,June,23.413793103448278,6.59375,137.49583333333334,29.0,36.008796800637434,33.7771875,26.292632571174128,26.03501851100289,25.983340785520454,0.0,69.91721114499535,27.11048533922221,24.730416550116576,23.98592523441473,24.480326108978762,17.320990197521795,2006-06-17 02:42:00,2006-06-17 20:36:00,2006-06-17 20:36:00,2.7,20.6,20.6,0.471533235338372
M_Polyglottos__JU30_06,2006-06-18,June,37.65,4.571428571428571,295.4916666666667,20.0,37.269744669139335,35.52761904761904,25.572315823019238,25.341437641723353,25.343121549262836,0.0397637795275589,70.57529603301636,26.639151931707648,24.91175283243889,23.97740019772152,24.26121069892981,18.045199526096116,2006-06-18 06:03:00,2006-06-18 20:12:00,2006-06-18 20:12:00,6.05,20.2,20.2,0.5229227190129515
M_Polyglottos__JU30_06,2006-06-19,June,,,541.0,0.0,,,,,23.674233766233765,0.0397637795275589,88.28461538461536,26.363076923076942,22.551538461538488,22.028076923076945,22.490384615384635,19.96980769230771,,,,,,,0.0
M_Polyglottos__JU30_06_0,2006-06-09,June,,,198.98333333333332,0.0,,,,,25.96740549828179,0.0,86.83666666666667,27.280769230769256,24.590769230769254,24.397435897435926,25.02076923076925,21.99692307692311,,,2006-06-09 20:41:00,,,20.683333333333334,0.0
M_Polyglottos__JU30_06_0,2006-06-10,June,17.515151515151516,10.647058823529411,249.99166666666667,33.0,36.93803268521521,34.69558823529411,31.214743751136034,31.080065755779206,30.989430583112885,0.0,54.14741624317712,28.301501204109922,30.54240088414004,29.716931124431152,30.005586466673446,18.163339872687725,2006-06-10 06:22:00,2006-06-10 22:02:00,2006-06-10 22:02:00,6.366666666666666,22.033333333333335,22.033333333333335,0.40139353464739175
M_Polyglottos__JU30_06_0,2006-06-11,June,15.583333333333334,8.378378378378379,284.4916666666667,36.0,36.10047617884509,33.30108108108109,29.15784741047511,29.021586755322048,28.972502875476742,0.0098425196850393,69.26549595959597,27.905543232323254,27.828159191919216,26.84180161616164,27.102329292929316,18.949565454545475,2006-06-11 06:16:00,2006-06-11 20:47:00,2006-06-11 20:47:00,6.266666666666667,20.783333333333335,20.783333333333335,0.3895878424518802
M_Polyglottos__JU30_06_0,2006-06-12,June,16.083333333333332,9.18421052631579,170.66111111111113,36.0,33.60464931026529,29.67947368421053,23.654005945736117,23.632789388305405,23.621156426040365,3.029527559055116,83.72542511410158,26.176076364811678,23.159331163934123,22.605092241092265,22.97918965838086,19.63556907798087,2006-06-12 00:34:00,2006-06-12 20:17:00,2006-06-12 20:17:00,0.5666666666666667,20.283333333333335,20.283333333333335,0.4020879871294807
M_Polyglottos__JU30_06_0,2006-06-13,June,19.970588235294116,5.285714285714286,287.9916666666667,34.0,34.036929447346935,30.031142857142854,23.32468227674279,23.31252176870748,23.300454187210402,2.985039370078737,80.32364494660271,24.481106420574747,23.44257002270032,23.00996874838778,23.348005494505525,20.542174444100528,2006-06-13 06:12:00,2006-06-13 20:36:00,2006-06-13 20:36:00,6.2,20.6,20.6,0.471533235338372
M_Polyglottos__JU30_06_0,2006-06-14,June,11.688888888888888,7.173913043478261,291.9916666666667,45.0,33.95372189920145,30.765869565217383,28.17499770389147,28.172341231232533,28.091994720361186,0.0098425196850393,69.96086587436335,26.231011931711016,28.677226513865328,27.769885068854958,27.898202603282424,21.780591445010398,2006-06-14 06:32:00,2006-06-14 20:48:00,2006-06-14 20:48:00,6.533333333333333,20.8,20.8,0.3652820055787683
M_Polyglottos__JU30_06_0,2006-06-15,June,9.272727272727273,6.357142857142857,286.9916666666667,55.0,36.01095584242258,33.700357142857136,29.580659232460945,29.48758448000412,29.452422461261158,0.0,67.4027384534045,27.293534913581514,29.431385717342895,28.415189453543,28.576367653167864,21.447057301829098,2006-06-15 06:21:00,2006-06-15 20:47:00,2006-06-15 20:47:00,6.35,20.783333333333335,20.783333333333335,0.3541707658653457
M_Polyglottos__JU30_06_0,2006-06-16,June,21.4,7.580645161290323,281.4916666666667,30.0,35.8789102738616,33.02677419354839,28.783474603325104,28.674570936442848,28.600845980603935,0.0,64.42799656799656,27.91830115830118,27.756723866723895,26.84750035750038,27.12630201630204,19.038332618332642,2006-06-16 06:09:00,2006-06-16 20:46:00,2006-06-16 20:46:00,6.15,20.766666666666666,20.766666666666666,0.4458384935010822
M_Polyglottos__JU30_06_0,2006-06-17,June,25.346153846153847,6.777777777777778,298.9916666666667,26.0,36.18681454724211,33.84185185185185,26.420387822169744,26.322840681951792,26.266379828674527,0.0,67.83362719667718,27.057947303147337,25.301601731601767,24.43707159237161,24.82768793143795,17.21374257049259,2006-06-17 06:05:00,2006-06-17 20:07:00,2006-06-17 20:07:00,6.083333333333333,20.116666666666667,20.116666666666667,0.4576441856965937
M_Polyglottos__JU30_06_0,2006-06-18,June,,,363.0,0.0,,,,,22.662948073701845,0.0,86.46375,27.059000000000026,17.14050000000002,17.454000000000022,19.142750000000024,15.017250000000024,,,,,,,0.0
M_Polyglottos___Jill_06,2006-04-27,April,,,225.98333333333332,0.0,,,,,20.4206170886076,0.0,73.6579069767442,22.551395348837236,12.32511627906979,12.681627906976772,14.876046511627925,11.019069767441882,,,2006-04-27 20:14:00,,,20.233333333333334,0.0
M_Polyglottos___Jill_06,2006-04-28,April,15.588235294117647,8.371428571428572,308.4916666666667,34.0,36.29307674997239,31.268285714285717,27.849210455053456,27.685028887457328,27.565763775575718,0.0,34.20007615460203,22.97310504012449,23.4621920720057,22.54371424282129,22.720465150398535,4.706197285456949,2006-04-28 06:45:00,2006-04-28 20:28:00,2006-04-28 20:28:00,6.75,20.466666666666665,20.466666666666665,0.3680598155071239
M_Polyglottos___Jill_06,2006-04-29,April,22.96551724137931,9.5,244.49166666666667,29.0,36.278867393110374,29.019000000000002,25.515511221772904,25.381605049370613,25.282196005104662,0.0,53.50061777020794,21.671080366013797,21.674753765701535,20.96143735363001,21.288778453445488,10.73898102068699,2006-04-29 04:15:00,2006-04-29 20:06:00,2006-04-29 20:06:00,4.25,20.1,20.1,0.4625053530712161
M_Polyglottos___Jill_06,2006-04-30,April,17.392857142857142,9.96551724137931,217.5,28.0,35.17689237421452,28.166551724137932,25.35301873569465,25.17382072179861,25.130800764430532,0.0,55.47411530559836,22.069373394966632,21.330150231124833,20.407641242937878,20.509557010785848,10.910875706214707,2006-04-30 07:03:00,2006-04-30 19:59:00,2006-04-30 19:59:00,7.05,19.983333333333334,19.983333333333334,0.40214698596201487
M_Polyglottos___MP1_06,2006-04-14,April,,,227.98333333333332,0.0,,,,,18.767284345047923,0.0,84.54452380952381,20.85785714285717,16.05666666666669,16.590238095238117,17.841428571428597,13.805238095238119,,,2006-04-14 20:12:00,,,20.2,0.0
M_Polyglottos___MP1_06,2006-04-15,April,33.526315789473685,8.9,312.4916666666667,19.0,31.264256752911958,28.214999999999996,23.484136166669476,23.11812047940798,23.049160057315305,0.0,62.42365691009937,21.077039237653704,22.175620689371733,21.544478317825963,21.993256788670756,12.598978408251535,2006-04-15 06:37:00,2006-04-15 20:12:00,2006-04-15 20:12:00,6.616666666666667,20.2,20.2,0.4423662310906376
M_Polyglottos___MP1_06,2006-04-16,April,107.83333333333333,38.49791666666667,242.5,6.0,31.95278055485303,27.215,25.95167397930317,24.042324693422522,24.225386833741616,0.0,66.43255361402163,22.268231120623586,22.11534793210668,21.60509602606698,21.982157115171674,14.299550281114248,2006-04-16 06:51:00,2006-04-16 23:59:59,2006-04-16 20:22:00,6.85,23.983333333333334,20.366666666666667,0.44931075591152675
M_Polyglottos___MP1_06,2006-04-17,April,38.6875,14.38888888888889,280.9916666666667,16.0,29.93348379089108,27.017777777777777,24.796021864426443,24.299869422080793,24.343561082223943,0.0,75.40029653702959,22.403462449330917,23.7216177497295,23.181943745945485,23.519334336219444,18.456784784775664,2006-04-17 00:00:00,2006-04-17 20:19:00,2006-04-17 20:19:00,0.0,20.316666666666666,20.316666666666666,0.4298660864130372
M_Polyglottos___MP1_06,2006-04-18,April,21.77777777777778,8.357142857142858,308.9916666666667,27.0,30.36519404699315,28.497142857142858,24.926719464383623,24.588055996661023,24.62869558018812,0.0,79.14431625303096,22.104082334902326,23.57630728243375,22.758872358742412,23.110184607861143,18.76875035658253,2006-04-18 06:35:00,2006-04-18 20:17:00,2006-04-18 20:17:00,6.583333333333333,20.283333333333335,20.283333333333335,0.4083380594682809
M_Polyglottos___MP1_06,2006-04-19,April,37.0,10.277777777777779,312.9916666666667,17.0,32.32609085237628,30.66055555555556,28.213953171531962,27.509369761864857,27.507669648905345,0.0,64.97820965564868,22.638384781994557,26.391022506827408,25.209107731424826,25.30427196534515,17.71228882192299,2006-04-19 06:42:00,2006-04-19 20:16:00,2006-04-19 20:16:00,6.7,20.266666666666666,20.266666666666666,0.43681061123392634
M_Polyglottos___MP1_06,2006-04-20,April,32.473684210526315,10.0,311.4916666666667,19.0,32.83040459654757,31.068499999999993,29.14289188188475,28.424016887311325,28.45355908470081,0.0,66.7080382708705,23.78574139070661,26.29806490845398,25.48298542534208,25.821982715314984,17.876733888558416,2006-04-20 06:44:00,2006-04-20 20:21:00,2006-04-20 20:21:00,6.733333333333333,20.35,20.35,0.4284771814488594
M_Polyglottos___MP1_06,2006-04-21,April,61.833333333333336,11.538461538461538,273.9916666666667,12.0,28.474276402634036,25.292307692307695,21.553294744782935,20.748933387125696,21.12986253759726,1.2,88.47324458867467,23.3867569899649,20.403884090183393,19.7691773224838,20.214226744665833,17.51979910017547,2006-04-21 05:29:00,2006-04-21 20:21:00,2006-04-21 20:21:00,5.483333333333333,20.35,20.35,0.5152837417099735
M_Polyglottos___MP1_06,2006-04-22,April,15.235294117647058,9.142857142857142,300.9916666666667,34.0,29.497632367514857,27.517714285714288,22.831205209749758,22.740826342496266,22.724785385968712,0.1696850393700784,82.75493867835782,22.696770036184823,22.72065782392399,22.14325856818452,22.522545963885232,18.955259681731288,2006-04-22 05:38:00,2006-04-22 19:36:00,2006-04-22 19:36:00,5.633333333333333,19.6,19.6,0.35972638572205695
M_Polyglottos___MP1_06,2006-04-23,April,,,613.0,0.0,,,,,20.86864464692483,0.0,91.53465517241379,22.252068965517264,20.854137931034497,20.46034482758623,21.13155172413795,18.980689655172434,,,,,,,0.0
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-16,April,,,214.98333333333332,0.0,,,,,20.942923322683708,0.0,89.69047619047619,21.935000000000024,19.947857142857167,19.64785714285717,20.225952380952403,17.888571428571453,,,2006-04-16 20:25:00,,,20.416666666666668,0.0
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-17,April,21.37037037037037,8.321428571428571,314.9916666666667,27.0,32.45882249261849,29.204642857142858,26.790410448425064,26.40506511931823,26.41891172466587,0.0,65.8500896135688,22.245822793417673,25.76499878572402,24.94599191777896,25.048504400536245,17.765802830720236,2006-04-17 06:50:00,2006-04-17 20:20:00,2006-04-17 20:20:00,6.833333333333333,20.333333333333332,20.333333333333332,0.4006990821653028
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-18,April,18.689655172413794,8.566666666666666,320.4916666666667,29.0,33.07372880833027,30.270666666666667,26.56327005647052,26.299886268823773,26.27304121515508,0.0,72.76657866310842,22.268519295124346,25.31443290125813,24.244960181302183,24.511897424492766,18.858323696361275,2006-04-18 07:04:00,2006-04-18 20:23:00,2006-04-18 20:23:00,7.066666666666666,20.383333333333333,20.383333333333333,0.37639324529219087
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-19,April,29.714285714285715,9.565217391304348,198.66111111111113,21.0,35.1476521809462,31.84478260869565,29.49055869262987,28.612328283679947,28.547712104519174,0.0,62.01104195449941,23.077967248472582,26.917533158331043,26.012499616223042,26.20157241104052,17.794136348285303,2006-04-19 00:48:00,2006-04-19 20:23:00,2006-04-19 20:23:00,0.8,20.383333333333333,20.383333333333333,0.43333834882348177
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-20,April,51.76923076923077,9.142857142857142,319.4916666666667,13.0,34.095159815673135,30.589285714285715,27.140597882476893,26.640631625706938,26.56846650406633,0.0,71.94035303776684,23.210384385729235,25.362856396477106,24.401554709658175,24.68618226600987,18.49970965815795,2006-04-20 06:57:00,2006-04-20 20:18:00,2006-04-20 20:18:00,6.95,20.3,20.3,0.4673665204458385
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-21,April,73.6,10.909090909090908,291.9916666666667,10.0,32.11239001633118,27.014545454545456,24.048452565677763,23.547653187392317,23.59069066510611,1.2,87.97500735534489,23.604498474447013,20.936018306636175,20.453565162907292,20.928479078130128,17.60540290944756,2006-04-21 06:52:00,2006-04-21 21:08:00,2006-04-21 21:08:00,6.866666666666667,21.133333333333333,21.133333333333333,0.51111702681744
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-22,April,20.035714285714285,9.862068965517242,296.4916666666667,28.0,31.463539664854164,27.8348275862069,23.816273670073087,23.787927696580724,23.72711410363167,0.259842519685039,80.93462756467439,22.86735816235506,22.6736978144514,22.20068198037469,22.61033950341959,18.676345524829046,2006-04-22 06:44:00,2006-04-22 20:51:00,2006-04-22 20:51:00,6.733333333333333,20.85,20.85,0.3895878424518802
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-23,April,24.12,8.038461538461538,313.9916666666667,25.0,33.65232503228762,30.36576923076923,28.835372643141646,28.498850760350763,28.40359754117782,0.0,56.22993365546862,23.86143534284402,26.795128355576033,25.669251649025952,26.049547208160778,15.61767180549166,2006-04-23 06:47:00,2006-04-23 20:19:00,2006-04-23 20:19:00,6.783333333333333,20.316666666666666,20.316666666666666,0.41875484669961455
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-24,April,37.411764705882355,10.777777777777779,304.9916666666667,17.0,34.14540115329926,30.52,27.695860702959763,27.32794280957929,27.193738995485777,0.0,56.121272090906245,23.809085444329373,24.638613648491717,24.143614119345848,24.68133628401923,13.03763097592367,2006-04-24 06:37:00,2006-04-24 20:27:00,2006-04-24 20:27:00,6.616666666666667,20.45,20.45,0.4416717786085487
M_polyglottlos_GL35_06_Control_BA_RB,2006-04-25,April,25.285714285714285,14.391304347826088,160.66666666666666,21.0,34.751291067132414,31.372173913043476,29.126455715697148,28.654851454508606,28.59801031936143,0.0,64.59151089776856,23.905359020930664,26.935249437813546,26.028961079398055,26.191340425531937,18.63789214668745,2006-04-25 06:41:00,2006-04-25 22:23:00,2006-04-25 20:22:00,6.683333333333334,22.383333333333333,20.366666666666667,0.3950892857142857
M_polyglottlos_JU43_06,2006-06-09,June,,,193.98333333333332,0.0,,,,,26.02419860627177,0.0,87.28421052631579,27.252894736842126,24.536315789473704,24.33657894736845,24.957631578947385,22.030263157894762,,,2006-06-09 20:46:00,,,20.766666666666666,0.0
M_polyglottlos_JU43_06,2006-06-10,June,29.181818181818183,10.0,283.9916666666667,22.0,36.88013176939712,34.52391304347827,29.423121700871874,29.235007891980143,29.186474675771162,0.0,63.854610276569964,27.804345767940415,28.920007443053382,28.12506873614939,28.447989243442798,19.8530135006227,2006-06-10 06:19:00,2006-06-10 20:51:00,2006-06-10 20:51:00,6.316666666666666,20.85,20.85,0.4458384935010822
M_polyglottlos_JU43_06,2006-06-11,June,13.666666666666666,7.038461538461538,309.6611111111111,24.0,35.01797370245905,32.52384615384615,25.714504285236547,25.74476752841176,25.844862324075375,0.0098425196850393,76.99520164031956,27.62620814210439,25.60553607853139,24.648204360020415,24.972974035356135,19.68227095019551,2006-06-11 06:13:00,2006-06-11 20:48:00,2006-06-11 20:48:00,6.216666666666667,20.8,20.8,0.22778041412516348
M_polyglottlos_JU43_06,2006-06-12,June,16.097560975609756,4.904761904761905,286.9916666666667,41.0,33.33717174740126,30.61595238095238,23.80433530432117,23.797388416477702,23.77624794849909,3.069291338582675,82.1533991576716,26.12845212395061,23.37435419630159,22.811079630714328,23.178675006275654,19.524854405489105,2006-06-12 06:13:00,2006-06-12 20:39:00,2006-06-12 20:39:00,6.216666666666667,20.65,20.65,0.45833863817868264
M_polyglottlos_JU43_06,2006-06-13,June,18.571428571428573,6.305555555555555,281.4916666666667,35.0,29.08771313184486,27.113888888888894,23.421416216648776,23.432496777913443,23.412642889567522,2.855118110236218,81.21522350396538,24.45063729529305,23.424305026264307,22.98375785353797,23.30146719538575,20.635127716551676,2006-06-13 06:10:00,2006-06-13 20:47:00,2006-06-13 20:47:00,6.166666666666667,20.783333333333335,20.783333333333335,0.4513941133577935
M_polyglottlos_JU43_06,2006-06-14,June,20.894736842105264,5.743589743589744,210.99166666666667,38.0,34.04441075538393,32.14410256410256,27.87125915187554,27.78015502019348,27.741178712522462,0.0098425196850393,73.59642063985736,26.26831948659166,27.773763248041753,27.04454183938996,27.292658839506974,21.82693149198848,2006-06-14 03:50:00,2006-06-14 20:48:00,2006-06-14 20:48:00,3.8333333333333335,20.8,20.8,0.551395270778597
M_polyglottlos_JU43_06,2006-06-15,June,32.61904761904762,9.26086956521739,180.66111111111113,21.0,34.11592130705637,32.348695652173916,27.719506302399743,27.512063146997935,27.49061339211086,0.0,78.66412525657208,26.62717488568555,26.962185018355257,26.195146274656945,26.51895994153444,21.858703954661426,2006-06-15 06:07:00,2006-06-15 23:25:00,2006-06-15 20:56:00,6.116666666666666,23.416666666666668,20.933333333333334,0.47569995023090544
M_polyglottlos_JU43_06,2006-06-16,June,62.666666666666664,9.764705882352942,86.99722222222222,12.0,33.0355414609657,31.778823529411767,26.63745987335133,26.087174918219038,26.12579218964126,0.0,81.43830620490621,26.97008580086583,24.219247734487755,23.739341183261203,24.36814588744591,20.09119976911979,2006-06-16 00:31:00,2006-06-16 23:59:00,2006-06-16 20:45:00,0.5166666666666667,23.983333333333334,20.75,0.5222282665308626
M_polyglottlos_JU43_06,2006-06-17,June,,,373.0,0.0,,,,,23.81136,0.0,93.50399999999999,26.721200000000024,18.867600000000028,19.290800000000022,20.750000000000018,18.212800000000016,,,,,,,0.0
M_polyglottlos_SD293_05_YA_YB,2005-06-24,June,,,178.98333333333332,0.0,,,,,22.939740034662044,0.0,93.37368421052629,27.10684210526318,21.818157894736864,21.37684210526318,21.815263157894755,20.26000000000002,,,2005-06-24 21:01:00,,,21.016666666666666,0.0
M_polyglottlos_SD293_05_YA_YB,2005-06-25,June,18.766666666666666,8.774193548387096,302.4916666666667,30.0,33.60067502612594,30.791290322580647,26.787631364313047,26.716699931510835,26.652250131230684,0.0,78.35528029475397,27.436495662232534,26.007747317010494,25.036629972366836,25.18526140136669,20.92804843304846,2005-06-25 06:37:00,2005-06-25 20:32:00,2005-06-25 20:32:00,6.616666666666667,20.533333333333335,20.533333333333335,0.39097674741605803
M_polyglottlos_SD293_05_YA_YB,2005-06-26,June,28.0,10.608695652173912,289.9916666666667,22.0,34.934689357754145,33.30217391304348,28.18965122651075,28.05443210895385,27.976164122609255,0.0,78.01597303405816,27.865904333255422,27.431201036552118,26.471572987296415,26.70303725352663,21.86427784272467,2005-06-26 06:24:00,2005-06-26 20:44:00,2005-06-26 20:44:00,6.4,20.733333333333334,20.733333333333334,0.42778272896677044
M_polyglottlos_SD293_05_YA_YB,2005-06-27,June,24.47826086956522,12.041666666666666,293.9916666666667,23.0,34.91623221910092,33.48,29.20132743687394,29.035993558713034,28.934804100723035,3.0590551181102357,75.25735391592535,28.043255450898336,28.326338827838846,27.405808302808325,27.529098813884552,22.358641112855423,2005-06-27 06:24:00,2005-06-27 20:36:00,2005-06-27 20:36:00,6.4,20.6,20.6,0.39097674741605803
M_polyglottlos_SD293_05_YA_YB,2005-06-28,June,17.02857142857143,7.638888888888889,284.4916666666667,35.0,34.42550528914906,33.103611111111114,26.840189914679495,26.79794722021806,26.75840572758318,0.8393700787401568,82.65806462943449,27.32979364243065,26.55389620653322,25.784551282051307,26.02680277485074,22.44951791359328,2005-06-28 06:21:00,2005-06-28 20:52:00,2005-06-28 20:52:00,6.35,20.866666666666667,20.866666666666667,0.41389367932499216
M_polyglottlos_SD293_05_YA_YB,2005-06-29,June,25.82608695652174,9.666666666666666,306.9916666666667,23.0,34.12792415053947,32.50291666666667,26.688724417465618,26.62437830045091,26.5821555729633,1.8192913385826763,87.72686289900575,27.52200117739406,26.50936459968605,25.797589481946655,26.01637100994246,23.0462851909995,2005-06-29 06:43:00,2005-06-29 20:29:00,2005-06-29 20:29:00,6.716666666666667,20.483333333333334,20.483333333333334,0.41250477436081434
M_polyglottlos_SD293_05_YA_YB,2005-06-30,June,23.11111111111111,8.357142857142858,290.9916666666667,27.0,33.88770379242996,32.36642857142858,25.649166029740826,25.59547226781155,25.587216826845648,0.3582677165354321,88.13917513080949,27.27600192366884,25.640980994152077,25.00320036934443,25.286091874422926,22.869066789781492,2005-06-30 06:29:00,2005-06-30 20:47:00,2005-06-30 20:47:00,6.483333333333333,20.783333333333335,20.783333333333335,0.43333834882348177
M_polyglottlos_SD293_05_YA_YB,2005-07-01,July,20.24137931034483,9.566666666666666,282.9916666666667,29.0,33.404250339300965,31.815999999999995,27.239621180765457,27.185414148808984,27.150477630966737,0.1594488188976374,81.459418262093,27.735344619857145,28.298153153153176,27.387053572122625,27.491607707794103,22.98924332874724,2005-07-01 06:29:00,2005-07-01 21:03:00,2005-07-01 21:03:00,6.483333333333333,21.05,21.05,0.40764360698619195
M_polyglottlos_SD293_05_YA_YB,2005-07-02,July,16.379310344827587,9.9,333.9916666666667,29.0,34.10406727144278,32.611666666666665,28.169849017496745,28.076047175455262,28.02809962349211,0.2496062992125982,78.9770854647494,28.058854372256032,28.045644459660874,27.162027295551916,27.303746895181344,23.285060451658833,2005-07-02 06:24:00,2005-07-02 19:16:00,2005-07-02 19:16:00,6.4,19.266666666666666,19.266666666666666,0.3298649289922337
M_polyglottlos_SD293_05_YA_YB,2005-07-03,July,,,53.0,0.0,,,,,24.480029585798817,0.0,91.91818181818182,28.240454545454565,23.388636363636383,23.016818181818206,23.40772727272729,21.8818181818182,,,,,,,0.0
M_polyglottos_ALS_Police_Bands,2006-06-27,June,,,195.98333333333332,0.0,,,,,23.07250411861614,0.0098425196850393,94.09268292682926,25.991951219512213,20.952682926829294,20.906341463414655,21.997560975609776,19.960243902439043,,,2006-06-27 20:44:00,,,20.733333333333334,0.0
M_polyglottos_ALS_Police_Bands,2006-06-28,June,14.741935483870968,11.90625,300.9916666666667,31.0,36.055243210315425,30.5625,29.84206892695407,29.84882746575054,29.651090530216802,0.0098425196850393,74.24820898196508,26.886334246065974,28.18799415175027,27.261693541571617,27.483722698308082,22.12119987154136,2006-06-28 06:50:00,2006-06-28 20:48:00,2006-06-28 20:48:00,6.833333333333333,20.8,20.8,0.3173647843146333
M_polyglottos_ALS_Police_Bands,2006-06-29,June,,,368.0,0.0,,,,,23.981764705882355,0.0,92.36756756756756,26.408108108108127,20.580270270270297,20.575405405405434,21.501081081081114,19.281081081081105,,,,,,,0.0
M_polyglottos_GL119_05,2005-07-01,July,,,53.983333333333334,0.0,,,,,26.20058455114823,0.0098425196850393,93.515625,27.685625000000023,24.190937500000015,23.89656250000003,24.50062500000002,22.78218750000002,,,2005-07-01 23:06:00,,,23.1,0.0
