Nest_ID,Día,Month_Nest,Tipo,Start,End,Duración (min),Temperatura Promedio,Temperatura Ambiental Promedio
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 17:54:00,2006-05-03 18:03:00,9.0,35.857,31.814
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 18:03:00,2006-05-03 18:20:00,17.0,32.47,31.225000000000005
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 18:20:00,2006-05-03 18:26:00,6.0,35.02428571428571,31.13
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 18:26:00,2006-05-03 18:39:00,13.0,32.86,31.29285714285714
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 18:39:00,2006-05-03 18:45:00,6.0,36.51285714285714,31.075714285714287
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 18:45:00,2006-05-03 19:03:00,18.0,32.47,30.66
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 19:03:00,2006-05-03 19:09:00,6.0,35.68857142857143,29.97
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 19:09:00,2006-05-03 19:17:00,8.0,31.89,29.56222222222222
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 19:17:00,2006-05-03 19:24:00,7.0,33.60125,29.18375
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 19:24:00,2006-05-03 19:38:00,14.0,30.37,28.72266666666666
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 19:38:00,2006-05-03 19:48:00,10.0,33.67636363636364,28.13181818181818
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 19:48:00,2006-05-03 20:04:00,16.0,29.44,27.52588235294118
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,On,2006-05-03 20:04:00,2006-05-03 20:09:00,5.0,33.501666666666665,27.06
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Off,2006-05-03 20:09:00,2006-05-03 20:34:00,25.0,27.42,26.367692307692305
M_Polyglottos_GL47_06_AY_BR,2006-05-03,May,Nocturnal,2006-05-03 20:34:00,2006-05-04 06:43:00,609.0,33.7955737704918,21.46926229508197
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 06:43:00,2006-05-04 06:50:00,7.0,26.88,20.16625
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 06:50:00,2006-05-04 07:12:00,22.0,31.90478260869565,20.19304347826088
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 07:12:00,2006-05-04 07:16:00,4.0,27.42,20.23
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 07:16:00,2006-05-04 07:57:00,41.0,33.12214285714286,20.51738095238096
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 07:57:00,2006-05-04 08:08:00,11.0,25.09,20.655
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 08:08:00,2006-05-04 08:27:00,19.0,33.376999999999995,21.042
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 08:27:00,2006-05-04 08:40:00,13.0,24.91,21.344999999999995
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 08:40:00,2006-05-04 08:59:00,19.0,32.969,21.532
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 08:59:00,2006-05-04 09:09:00,10.0,26.16,21.754545454545458
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 09:09:00,2006-05-04 09:29:00,20.0,32.45666666666667,22.25047619047619
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 09:29:00,2006-05-04 09:36:00,7.0,27.78,22.64
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 09:36:00,2006-05-04 09:49:00,13.0,32.39928571428572,22.947857142857146
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 09:49:00,2006-05-04 10:00:00,11.0,26.88,23.259166666666665
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 10:00:00,2006-05-04 10:18:00,18.0,32.54,23.77526315789473
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 10:18:00,2006-05-04 10:25:00,7.0,28.33,24.21
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 10:25:00,2006-05-04 10:35:00,10.0,31.96363636363636,24.35181818181818
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 10:35:00,2006-05-04 10:41:00,6.0,28.88,24.68857142857143
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 10:41:00,2006-05-04 10:44:00,3.0,30.0525,24.695
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 10:44:00,2006-05-04 10:50:00,6.0,28.51,24.74
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 10:50:00,2006-05-04 10:58:00,8.0,32.20777777777778,24.972222222222225
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 10:58:00,2006-05-04 11:05:00,7.0,29.07,25.27
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 11:05:00,2006-05-04 11:14:00,9.0,33.195,25.532000000000004
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 11:14:00,2006-05-04 11:23:00,9.0,29.44,25.926
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 11:23:00,2006-05-04 11:29:00,6.0,33.26857142857143,26.08285714285714
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 11:29:00,2006-05-04 11:34:00,5.0,30.75,26.16
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 11:34:00,2006-05-04 11:40:00,6.0,34.238571428571426,26.340000000000003
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 11:40:00,2006-05-04 11:50:00,10.0,30.0,26.667272727272724
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 11:50:00,2006-05-04 12:22:00,32.0,35.71272727272727,27.185454545454544
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 12:22:00,2006-05-04 12:44:00,22.0,29.44,27.68608695652173
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 12:44:00,2006-05-04 12:55:00,11.0,35.46,28.6525
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 12:55:00,2006-05-04 13:09:00,14.0,32.66,30.12066666666667
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 13:09:00,2006-05-04 17:33:00,264.0,36.95509433962264,34.672
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 17:33:00,2006-05-04 18:11:00,38.0,32.28,31.90307692307693
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 18:11:00,2006-05-04 18:41:00,30.0,35.74,30.92161290322581
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 18:41:00,2006-05-04 18:53:00,12.0,32.86,31.013076923076923
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 18:53:00,2006-05-04 18:59:00,6.0,36.07571428571429,30.777142857142856
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 18:59:00,2006-05-04 19:10:00,11.0,31.89,30.34083333333333
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 19:10:00,2006-05-04 19:18:00,8.0,34.40555555555556,29.54111111111111
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 19:18:00,2006-05-04 19:41:00,23.0,30.18,28.89041666666667
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 19:41:00,2006-05-04 19:54:00,13.0,34.59285714285715,28.16071428571428
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 19:54:00,2006-05-04 20:05:00,11.0,30.37,27.69
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,On,2006-05-04 20:05:00,2006-05-04 20:15:00,10.0,33.86454545454546,27.14181818181818
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Off,2006-05-04 20:15:00,2006-05-04 20:33:00,18.0,28.51,26.60526315789474
M_Polyglottos_GL47_06_AY_BR,2006-05-04,May,Nocturnal,2006-05-04 20:33:00,2006-05-05 06:45:00,612.0,32.611305057096246,21.91481239804241
M_Polyglottos_GL53_06_AR_RPK,2006-04-29,April,Nocturnal,2006-04-29 21:40:00,2006-04-30 06:42:00,542.0,29.930092081031304,17.335451197053406
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 06:42:00,2006-04-30 06:49:00,7.0,26.16,15.83
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 06:49:00,2006-04-30 07:04:00,15.0,29.49,15.819375
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 07:04:00,2006-04-30 07:08:00,4.0,24.38,15.830000000000002
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 07:08:00,2006-04-30 07:18:00,10.0,28.645454545454548,16.015454545454546
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 07:18:00,2006-04-30 07:22:00,4.0,23.68,16.17
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 07:22:00,2006-04-30 07:34:00,12.0,28.095384615384617,16.25615384615384
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 07:34:00,2006-04-30 07:44:00,10.0,22.29,16.329999999999995
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 07:44:00,2006-04-30 07:54:00,10.0,28.070909090909087,16.484545454545454
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 07:54:00,2006-04-30 08:00:00,6.0,24.38,16.67
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 08:00:00,2006-04-30 08:11:00,11.0,29.474166666666665,16.854166666666664
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 08:11:00,2006-04-30 08:13:00,2.0,27.42,17.01
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 08:13:00,2006-04-30 08:22:00,9.0,29.704999999999995,17.112000000000002
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 08:22:00,2006-04-30 08:27:00,5.0,25.44,17.403333333333336
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 08:27:00,2006-04-30 08:37:00,10.0,28.81090909090909,17.71090909090909
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 08:37:00,2006-04-30 08:40:00,3.0,27.24,17.9775
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 08:40:00,2006-04-30 08:52:00,12.0,29.198461538461537,18.203076923076928
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 08:52:00,2006-04-30 08:59:00,7.0,25.27,18.445
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 08:59:00,2006-04-30 09:33:00,34.0,28.74171428571429,18.734
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 09:33:00,2006-04-30 09:39:00,6.0,28.15,19.21
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 09:39:00,2006-04-30 09:50:00,11.0,30.42583333333333,19.606666666666666
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 09:50:00,2006-04-30 09:53:00,3.0,27.78,19.72
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 09:53:00,2006-04-30 10:16:00,23.0,29.9075,20.37875
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 10:16:00,2006-04-30 10:21:00,5.0,26.52,20.711666666666662
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 10:21:00,2006-04-30 10:30:00,9.0,28.523000000000003,21.429
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 10:30:00,2006-04-30 10:34:00,4.0,28.15,22.392000000000003
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 10:34:00,2006-04-30 10:39:00,5.0,29.811666666666667,22.00333333333333
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 10:39:00,2006-04-30 10:43:00,4.0,28.33,22.326
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 10:43:00,2006-04-30 10:48:00,5.0,29.161666666666665,22.521666666666665
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 10:48:00,2006-04-30 10:51:00,3.0,28.33,22.4175
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 10:51:00,2006-04-30 10:57:00,6.0,30.70428571428571,22.168571428571425
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 10:57:00,2006-04-30 11:01:00,4.0,28.33,21.772
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 11:01:00,2006-04-30 11:25:00,24.0,29.5348,21.5116
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 11:25:00,2006-04-30 11:31:00,6.0,27.24,21.6
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 11:31:00,2006-04-30 11:36:00,5.0,28.950000000000003,21.77333333333333
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 11:36:00,2006-04-30 11:40:00,4.0,27.96,22.154000000000003
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 11:40:00,2006-04-30 11:45:00,5.0,30.50833333333333,22.58
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 11:45:00,2006-04-30 11:50:00,5.0,28.15,22.55
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 11:50:00,2006-04-30 11:53:00,3.0,29.49,22.550000000000004
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 11:53:00,2006-04-30 12:00:00,7.0,27.78,22.7025
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 12:00:00,2006-04-30 12:05:00,5.0,29.13166666666667,22.725
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 12:05:00,2006-04-30 12:10:00,5.0,28.7,22.866666666666664
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 12:10:00,2006-04-30 12:15:00,5.0,30.281666666666663,22.925
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 12:15:00,2006-04-30 12:18:00,3.0,29.62,22.9825
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 12:18:00,2006-04-30 12:21:00,3.0,30.9425,23.245
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 12:21:00,2006-04-30 12:28:00,7.0,28.88,23.63875
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 12:28:00,2006-04-30 12:33:00,5.0,31.265,23.85833333333333
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 12:33:00,2006-04-30 12:36:00,3.0,30.75,23.987500000000004
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 12:36:00,2006-04-30 12:50:00,14.0,31.91933333333333,24.349333333333337
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 12:50:00,2006-04-30 12:56:00,6.0,30.56,24.46
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 12:56:00,2006-04-30 13:00:00,4.0,31.168,24.312
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 13:00:00,2006-04-30 13:03:00,3.0,30.37,24.3825
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 13:03:00,2006-04-30 13:43:00,40.0,31.60804878048781,25.029024390243904
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 13:43:00,2006-04-30 13:46:00,3.0,30.94,25.0025
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 13:46:00,2006-04-30 14:17:00,31.0,32.6121875,24.9796875
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 14:17:00,2006-04-30 14:29:00,12.0,29.62,24.899230769230773
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 14:29:00,2006-04-30 14:35:00,6.0,31.817142857142866,25.571428571428573
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 14:35:00,2006-04-30 14:38:00,3.0,31.13,25.4
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 14:38:00,2006-04-30 14:48:00,10.0,33.32545454545455,25.60727272727273
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 14:48:00,2006-04-30 14:52:00,4.0,32.86,25.620000000000005
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 14:52:00,2006-04-30 14:56:00,4.0,33.446,25.514
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 14:56:00,2006-04-30 15:03:00,7.0,30.94,25.31125
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 15:03:00,2006-04-30 15:10:00,7.0,32.23125,25.8225
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 15:10:00,2006-04-30 15:17:00,7.0,31.13,25.37625
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 15:17:00,2006-04-30 15:21:00,4.0,31.854,25.232000000000003
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 15:21:00,2006-04-30 15:25:00,4.0,31.32,25.302
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 15:25:00,2006-04-30 15:30:00,5.0,32.571666666666665,25.950000000000003
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 15:30:00,2006-04-30 15:35:00,5.0,31.13,25.98
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 15:35:00,2006-04-30 15:42:00,7.0,32.0125,25.71
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 15:42:00,2006-04-30 15:48:00,6.0,30.94,25.77428571428572
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 15:48:00,2006-04-30 15:54:00,6.0,32.14142857142857,26.28857142857143
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 15:54:00,2006-04-30 16:01:00,7.0,30.94,25.957500000000003
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 16:01:00,2006-04-30 16:02:00,1.0,31.415,25.8
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 16:02:00,2006-04-30 16:07:00,5.0,31.13,26.13
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 16:07:00,2006-04-30 16:16:00,9.0,32.321,26.178
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 16:16:00,2006-04-30 16:23:00,7.0,31.13,26.0925
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 16:23:00,2006-04-30 16:27:00,4.0,32.742,25.836
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 16:27:00,2006-04-30 16:35:00,8.0,29.44,25.68
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 16:35:00,2006-04-30 16:42:00,7.0,31.44375,25.42
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 16:42:00,2006-04-30 16:47:00,5.0,28.88,25.061666666666667
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 16:47:00,2006-04-30 17:06:00,19.0,32.227999999999994,25.0095
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 17:06:00,2006-04-30 17:14:00,8.0,28.7,24.89444444444445
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 17:14:00,2006-04-30 17:27:00,13.0,31.31571428571428,24.42142857142857
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 17:27:00,2006-04-30 17:33:00,6.0,28.33,24.56
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 17:33:00,2006-04-30 17:43:00,10.0,30.65636363636364,24.431818181818183
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 17:43:00,2006-04-30 17:52:00,9.0,28.51,24.755000000000003
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 17:52:00,2006-04-30 18:07:00,15.0,30.707500000000003,24.405625
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 18:07:00,2006-04-30 18:14:00,7.0,28.51,24.5825
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 18:14:00,2006-04-30 18:25:00,11.0,29.64,24.1925
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 18:25:00,2006-04-30 18:32:00,7.0,26.88,23.74875
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 18:32:00,2006-04-30 18:54:00,22.0,30.50608695652175,23.24869565217392
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 18:54:00,2006-04-30 19:01:00,7.0,26.7,22.9175
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 19:01:00,2006-04-30 19:24:00,23.0,29.540000000000003,22.71083333333333
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 19:24:00,2006-04-30 19:38:00,14.0,25.44,22.24533333333333
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 19:38:00,2006-04-30 20:02:00,24.0,29.8148,21.554
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 20:02:00,2006-04-30 20:10:00,8.0,24.56,21.02333333333333
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,On,2006-04-30 20:10:00,2006-04-30 20:15:00,5.0,26.64333333333333,20.91
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Off,2006-04-30 20:15:00,2006-04-30 20:28:00,13.0,24.91,20.679285714285708
M_Polyglottos_GL53_06_AR_RPK,2006-04-30,April,Nocturnal,2006-04-30 20:28:00,2006-05-01 06:35:00,607.0,26.87955592105263,16.050509868421056
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 06:35:00,2006-05-01 06:42:00,7.0,18.53,13.73
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 06:42:00,2006-05-01 06:53:00,11.0,24.63083333333333,13.81
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 06:53:00,2006-05-01 06:55:00,2.0,22.12,13.923333333333332
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 06:55:00,2006-05-01 07:01:00,6.0,24.441428571428567,13.955714285714288
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 07:01:00,2006-05-01 07:09:00,8.0,17.18,14.074444444444444
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 07:09:00,2006-05-01 07:24:00,15.0,25.96,14.118125
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 07:24:00,2006-05-01 07:31:00,7.0,19.21,14.15
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 07:31:00,2006-05-01 08:00:00,29.0,26.212333333333333,14.402333333333331
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 08:00:00,2006-05-01 08:06:00,6.0,20.74,14.94142857142857
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 08:06:00,2006-05-01 08:18:00,12.0,24.818461538461538,15.22538461538462
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 08:18:00,2006-05-01 08:25:00,7.0,18.36,15.37
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 08:25:00,2006-05-01 08:39:00,14.0,24.907333333333334,15.694
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 08:39:00,2006-05-01 08:45:00,6.0,20.23,16.144285714285715
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 08:45:00,2006-05-01 09:01:00,16.0,27.31705882352941,16.68
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 09:01:00,2006-05-01 09:07:00,6.0,24.03,17.490000000000002
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 09:07:00,2006-05-01 09:23:00,16.0,28.054117647058824,18.31
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 09:23:00,2006-05-01 09:29:00,6.0,25.09,18.72428571428572
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 09:29:00,2006-05-01 09:35:00,6.0,28.5,19.08857142857143
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 09:35:00,2006-05-01 09:39:00,4.0,25.44,19.516
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 09:39:00,2006-05-01 10:11:00,32.0,27.446363636363635,20.60333333333333
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 10:11:00,2006-05-01 10:17:00,6.0,24.03,21.18142857142857
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 10:17:00,2006-05-01 10:27:00,10.0,27.30363636363636,20.95636363636364
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 10:27:00,2006-05-01 10:32:00,5.0,24.91,20.881666666666664
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 10:32:00,2006-05-01 10:41:00,9.0,26.668,21.412
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 10:41:00,2006-05-01 10:44:00,3.0,26.88,22.1625
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,On,2006-05-01 10:44:00,2006-05-01 10:54:00,10.0,29.20636363636364,22.306363636363635
M_Polyglottos_GL53_06_AR_RPK,2006-05-01,May,Off,2006-05-01 10:54:00,2006-05-01 11:01:00,7.0,27.42,22.72375
